joint_number,WT [in],dist_to_us_weld,dist_to_ds_weld,distance_along_line,feature_type,ID/OD,depth_percent,"Metal Loss Depth 
[in]","Metal Loss Depth + Tolerance
[%]",Dimension Classification,"Metal Loss Depth Tolerance [%] 
(includes seamless and HAZ and modified specs)","Dent Depth
 [%]","Dent Depth
 [in]","Is any part of the dent affecting the top of the pipe? 
[Y/N]",Length [in],Comments,Anomalies per Joint,"Was anomaly sizing reviewed by analyst? 
[Y/N]","Was anomaly sizing/dimensions manually changed? 
[Y/N]","Magnetization Level 
[kA/m] for MFL survey 
or 
Actual WT [in] for UT Survey",Elevation [ft],"Seam Position
[hh:mm]","Distance To Seam Weld 
[in]",Tool,Evaluation Pressure [PSI],SMYS [PSI],Pipe Type,"Pipe Diameter (O.D.) 
[in.]",Pdesign [PSI],"Mod B31G Psafe 
[PSI]",Mod B31G Pburst [PSI],"Mod B31G Psafe Pressure with Tolerance
[PSI]","Mod B31G Pburst Pressure with Tolerance
[PSI]",Effective Area Psafe [PSI],Effective Area Pburst [PSI],ERF,RPR,Length Tolerance [in],Width Tolerance [in],run_year,row_index,distance_raw_m,dist_to_us_weld_m,clock_position_deg,length_mm,width_mm,distance_corrected_m
12240,0.344,8.753,31.621,44124.754,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,3.1,EXT ML,94,N,N,5.97,135.921,08:36,37.28,CMFL,1025,65000,E.R. WELD,24,1341.6,1474.8,2048.3,1403.1,1948.7,1508.2,2094.7,0.695,1.099,0.6,1.2,2022,3636,13449.225019200001,2.6679144000000004,78.5,12305.995200000001,38.099999999999994,16002.636550875914
12240,0.344,9.272,31.102,44125.272,Metal Loss,External,23.0,0.079,38.0,GENE,20.0,,,,3.9,EXT ML ( ON SW ),94,N,N,5.97,135.957,08:36,1.676,CMFL,1025,65000,E.R. WELD,24,1341.6,1439.7,1999.5,1344.7,1867.6,1432.3,1989.3,0.712,1.071,1.0,1.2,2022,3637,13449.3829056,2.8261056,252.5,12305.995200000001,93.98,16002.793092030912
12240,0.344,9.327,31.047,44125.328,Metal Loss,External,25.0,0.086,40.0,PITT,20.0,,,,0.8,EXT ML,94,N,N,5.97,135.961,08:36,37.28,CMFL,1025,65000,E.R. WELD,24,1341.6,1538.7,2137.1,1530.1,2125.1,1536.6,2134.1,0.666,1.147,0.6,1.2,2022,3638,13449.399974400001,2.8428696,80.0,12305.995200000001,12.7,16002.810015399022
12240,0.344,9.649,30.725,44125.65,Metal Loss,External,23.0,0.079,38.0,GENE,20.0,,,,3.0,EXT ML,94,N,N,5.97,135.983,08:36,37.699,CMFL,1025,65000,E.R. WELD,24,1341.6,1465.5,2035.4,1396.3,1939.3,1447.8,2010.8,0.7,1.093,1.0,1.2,2022,3639,13449.498120000002,2.9410152,77.5,12305.995200000001,66.03999999999999,16002.907324765645
12240,0.344,9.82,30.558,44125.817,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,8.3,EXT ML,94,N,N,5.97,135.994,08:36,7.749,CMFL,1025,65000,E.R. WELD,24,1341.6,1340.4,1861.7,1196.7,1662.0,1342.9,1865.1,0.765,1.002,1.0,1.2,2022,3640,13449.549021600002,2.9931360000000002,296.5,12305.995200000001,88.89999999999999,16002.957792666968
12240,0.344,10.105,30.269,44126.106,Metal Loss,External,15.0,0.052,30.0,PITT,20.0,,,,0.9,EXT ML,94,N,N,5.97,136.014,08:36,37.28,CMFL,1025,65000,E.R. WELD,24,1341.6,1540.6,2139.8,1531.1,2126.5,1539.1,2137.6,0.665,1.148,0.6,1.2,2022,3641,13449.637108800001,3.080004,79.5,12305.995200000001,25.4,16003.045129334525
12240,0.344,10.417,29.957,44126.417,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,4.8,EXT ML ( NEAR SW ),94,N,N,5.97,136.036,08:36,1.676,CMFL,1025,65000,E.R. WELD,24,1341.6,1458.1,2025.2,1356.6,1884.1,1440.6,2000.8,0.703,1.086,1.0,1.2,2022,3642,13449.731901600002,3.1751016,249.5,12305.995200000001,76.19999999999999,16003.139114468127
12240,0.344,10.499,29.875,44126.499,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,1.3,EXT ML,94,N,N,5.97,136.041,08:36,37.28,CMFL,1025,65000,E.R. WELD,24,1341.6,1534.6,2131.3,1517.6,2107.8,1531.8,2127.5,0.668,1.144,1.0,1.2,2022,3643,13449.756895200002,3.2000952000000003,79.5,12305.995200000001,48.26,16003.163895114285
12240,0.344,10.791,29.583,44126.791,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,3.7,EXT ML,94,N,N,5.97,136.061,08:36,6.702,CMFL,1025,65000,E.R. WELD,24,1341.6,1451.0,2015.2,1366.0,1897.2,1443.6,2004.9,0.707,1.083,1.0,1.2,2022,3644,13449.8458968,3.2890968000000003,294.0,12305.995200000001,101.6,16003.252138390848
12240,0.344,10.82,29.554,44126.821,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,1.9,EXT ML,94,N,N,5.97,136.063,08:36,29.112,CMFL,1025,65000,E.R. WELD,24,1341.6,1522.4,2114.4,1488.5,2067.3,1517.2,2107.2,0.673,1.134,1.0,1.2,2022,3645,13449.855040800001,3.2979360000000004,118.5,12305.995200000001,43.18,16003.261204480907
12240,0.344,10.899,29.475,44126.9,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,3.2,EXT ML,94,N,N,5.97,136.069,08:36,37.699,CMFL,1025,65000,E.R. WELD,24,1341.6,1490.4,2070.0,1420.0,1972.3,1478.9,2054.0,0.688,1.11,1.0,1.2,2022,3646,13449.879120000001,3.3220152,77.5,12305.995200000001,38.099999999999994,16003.28507851806
12240,0.344,11.132,29.242,44127.133,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,5.7,EXT ML ( ON SW ),94,N,N,5.97,136.085,08:36,1.047,CMFL,1025,65000,E.R. WELD,24,1341.6,1474.6,2048.0,1368.6,1900.8,1460.8,2028.9,0.695,1.101,1.0,1.2,2022,3647,13449.950138400001,3.3930336,262.5,12305.995200000001,91.44,16003.35549181751
12240,0.344,11.171,29.203,44127.172,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,2.0,EXT ML,94,N,N,5.97,136.088,08:36,29.112,CMFL,1025,65000,E.R. WELD,24,1341.6,1521.2,2112.7,1486.5,2064.6,1515.7,2105.2,0.674,1.134,1.0,1.2,2022,3648,13449.9620256,3.4049208,118.5,12305.995200000001,33.019999999999996,16003.367277734584
12240,0.344,11.46,28.914,44127.461,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,3.9,EXT ML,94,N,N,5.97,136.108,08:36,37.699,CMFL,1025,65000,E.R. WELD,24,1341.6,1463.5,2032.7,1377.8,1913.6,1446.5,2009.1,0.7,1.091,1.0,1.2,2022,3649,13450.050112800001,3.4930080000000006,78.0,12305.995200000001,68.58,16003.454614402144
12240,0.344,12.044,28.333,44128.041,Metal Loss,External,23.0,0.079,38.0,GENE,20.0,,,,1.2,EXT ML,94,N,N,5.97,136.148,08:36,37.699,CMFL,1025,65000,E.R. WELD,24,1341.6,1528.8,2123.3,1510.4,2097.8,1524.5,2117.3,0.671,1.139,1.0,1.2,2022,3650,13450.2268968,3.6710112,77.5,12305.995200000001,30.479999999999997,16003.629892143263
12240,0.344,12.182,28.192,44128.182,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,1.3,EXT ML,94,N,N,5.97,136.157,08:36,28.903,CMFL,1025,65000,E.R. WELD,24,1341.6,1536.2,2133.6,1520.5,2111.8,1533.8,2130.2,0.667,1.145,1.0,1.2,2022,3651,13450.2698736,3.7130736000000004,119.5,12305.995200000001,45.72,16003.672502766534
12240,0.344,12.32,28.054,44128.32,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,3.5,EXT ML,94,N,N,5.97,136.167,08:36,5.655,CMFL,1025,65000,E.R. WELD,24,1341.6,1491.5,2071.6,1418.4,1970.0,1480.8,2056.6,0.687,1.112,1.0,1.2,2022,3652,13450.311936,3.7551360000000003,284.5,12305.995200000001,40.64,16003.714206780802
12240,0.344,12.47,27.904,44128.471,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,4.0,EXT ML,94,N,N,5.97,136.177,08:36,37.49,CMFL,1025,65000,E.R. WELD,24,1341.6,1423.8,1977.5,1324.4,1839.4,1445.1,2007.1,0.72,1.06,1.0,1.2,2022,3653,13450.3579608,3.8008560000000005,77.0,12305.995200000001,55.88,16003.759839434093
12240,0.344,12.671,27.703,44128.671,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,1.9,EXT ML,94,N,N,5.97,136.191,08:36,34.139,CMFL,1025,65000,E.R. WELD,24,1341.6,1518.8,2109.4,1483.2,2060.0,1512.7,2101.0,0.675,1.132,1.0,1.2,2022,3654,13450.4189208,3.8621208,60.5,12305.995200000001,48.26,16003.82028003448
12240,0.344,13.123,27.251,44129.124,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,2.0,EXT ML,94,N,N,5.97,136.222,08:36,29.95,CMFL,1025,65000,E.R. WELD,24,1341.6,1522.9,2115.2,1487.3,2065.6,1517.9,2108.2,0.673,1.135,1.0,1.2,2022,3655,13450.556995200002,3.9998904,115.0,12305.995200000001,63.5,16003.957177994356
12240,0.344,13.179,27.195,44129.18,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,2.0,EXT ML,94,N,N,5.97,136.226,08:36,37.699,CMFL,1025,65000,E.R. WELD,24,1341.6,1497.1,2079.3,1451.6,2016.2,1485.6,2063.4,0.685,1.115,1.0,1.2,2022,3656,13450.574064,4.0169592000000005,78.0,12305.995200000001,45.72,16003.974101362463
12240,0.344,13.215,27.159,44129.216,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,4.5,EXT ML ( ON SW ),94,N,N,5.97,136.228,08:36,0.209,CMFL,1025,65000,E.R. WELD,24,1341.6,1481.3,2057.3,1386.8,1926.1,1476.0,2050.1,0.692,1.103,1.0,1.2,2022,3657,13450.585036800001,4.027932,261.0,12305.995200000001,55.88,16003.984980670533
12240,0.344,13.819,26.555,44129.82,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,20.0,EXT ML,94,N,N,5.97,136.27,08:36,28.903,CMFL,1025,65000,E.R. WELD,24,1341.6,1425.3,1979.5,1252.1,1739.0,1420.3,1972.6,0.719,1.058,1.0,1.2,2022,3658,13450.769136,4.2120312,119.0,12305.995200000001,106.67999999999999,16004.1675112837
12240,0.344,13.94,26.434,44129.941,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,7.0,EXT ML,94,N,N,5.97,136.278,08:36,37.699,CMFL,1025,65000,E.R. WELD,24,1341.6,1350.5,1875.6,1212.9,1684.5,1410.6,1959.2,0.759,1.008,1.0,1.2,2022,3659,13450.806016800001,4.248912,76.0,12305.995200000001,76.19999999999999,16004.204077846935
12240,0.344,14.882,25.495,44130.879,Metal Loss,External,21.0,0.072,36.0,PITT,20.0,,,,1.6,EXT ML,94,N,N,5.97,136.343,08:36,37.071,CMFL,1025,65000,E.R. WELD,24,1341.6,1520.9,2112.3,1493.6,2074.4,1514.9,2104.1,0.674,1.134,0.6,1.2,2022,3660,13451.0919192,4.5360336000000006,75.0,12305.995200000001,25.4,16004.487544262745
12240,0.344,15.079,25.295,44131.079,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,3.9,EXT ML,94,N,N,5.97,136.357,08:36,5.236,CMFL,1025,65000,E.R. WELD,24,1341.6,1492.8,2073.3,1414.5,1964.5,1483.4,2060.3,0.687,1.114,1.0,1.2,2022,3661,13451.1528792,4.5960792,283.0,12305.995200000001,45.72,16004.547984863133
12240,0.344,15.518,24.856,44131.519,Metal Loss,External,30.0,0.103,45.0,GENE,20.0,,,,2.3,EXT ML,94,N,N,5.97,136.387,08:36,37.49,CMFL,1025,65000,E.R. WELD,24,1341.6,1470.4,2042.3,1410.4,1959.0,1452.2,2017.0,0.697,1.095,1.0,1.2,2022,3662,13451.2869912,4.729886400000001,76.5,12305.995200000001,48.26,16004.680954183983
12240,0.344,15.679,24.695,44131.68,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,3.9,EXT ML,94,N,N,5.97,136.398,08:36,7.121,CMFL,1025,65000,E.R. WELD,24,1341.6,1454.0,2019.5,1363.0,1893.0,1434.9,1992.9,0.705,1.083,1.0,1.2,2022,3663,13451.336064000001,4.7789592,291.5,12305.995200000001,33.019999999999996,16004.729608867294
12240,0.344,15.965,24.409,44131.965,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,16.0,EXT ML,94,N,N,5.97,136.418,08:36,27.227,CMFL,1025,65000,E.R. WELD,24,1341.6,1430.3,1986.6,1262.5,1753.5,1420.9,1973.5,0.717,1.062,1.0,1.2,2022,3664,13451.422932,4.866132,124.0,12305.995200000001,73.66,16004.815736722843
12240,0.344,16.083,24.291,44132.083,Metal Loss,External,26.0,0.089,41.0,GENE,20.0,,,,2.2,EXT ML,94,N,N,5.97,136.426,08:36,37.071,CMFL,1025,65000,E.R. WELD,24,1341.6,1487.8,2066.5,1439.4,1999.2,1474.1,2047.4,0.689,1.109,1.0,1.2,2022,3665,13451.4588984,4.9020984,75.0,12305.995200000001,55.88,16004.851396677072
12240,0.344,16.201,24.173,44132.201,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,13.2,EXT ML,94,N,N,5.97,136.434,08:36,6.912,CMFL,1025,65000,E.R. WELD,24,1341.6,1341.9,1863.7,1174.9,1631.8,1358.1,1886.2,0.764,0.998,1.0,1.2,2022,3666,13451.4948648,4.9380648,294.5,12305.995200000001,137.16,16004.8870566313
12240,0.344,16.588,23.786,44132.589,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,5.4,EXT ML,94,N,N,5.97,136.461,08:36,37.071,CMFL,1025,65000,E.R. WELD,24,1341.6,1391.5,1932.7,1271.6,1766.2,1463.2,2032.2,0.737,1.037,1.0,1.2,2022,3667,13451.6131272,5.056022400000001,75.5,12305.995200000001,30.479999999999997,16005.00431139605
12240,0.344,17.372,23.002,44133.373,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,1.3,EXT ML,94,N,N,5.97,136.515,08:36,36.861,CMFL,1025,65000,E.R. WELD,24,1341.6,1524.1,2116.8,1502.0,2086.1,1518.7,2109.3,0.673,1.136,1.0,1.2,2022,3668,13451.8520904,5.2949856,74.0,12305.995200000001,45.72,16005.241238549563
12240,0.344,17.49,22.884,44133.491,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,9.2,EXT ML,94,N,N,5.97,136.523,08:36,6.702,CMFL,1025,65000,E.R. WELD,24,1341.6,1361.6,1891.1,1213.8,1685.8,1414.2,1964.1,0.753,1.016,1.0,1.2,2022,3669,13451.8880568,5.330952,290.5,12305.995200000001,124.46000000000001,16005.276898503791
12240,0.344,17.7,22.674,44133.701,Metal Loss,External,26.0,0.089,41.0,GENE,25.0,,,,16.9,EXT ML,94,N,N,5.97,136.537,08:36,37.071,CMFL,1025,65000,E.R. WELD,24,1341.6,1273.8,1769.2,1097.0,1523.7,1361.4,1890.8,0.805,0.947,1.0,1.2,2022,3670,13451.952064800002,5.39496,69.5,12305.995200000001,121.91999999999999,16005.340361134198
12240,0.344,18.812,21.562,44134.813,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,2.5,EXT ML,94,N,N,5.97,136.614,08:36,6.912,CMFL,1025,65000,E.R. WELD,24,1341.6,1513.3,2101.8,1466.4,2036.7,1506.4,2092.3,0.677,1.129,1.0,1.2,2022,3671,13452.291002400001,5.733897600000001,291.0,12305.995200000001,35.559999999999995,16005.676410872346
12240,0.344,19.203,21.171,44135.203,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,7.4,EXT ML,94,N,N,5.97,136.641,08:36,25.97,CMFL,1025,65000,E.R. WELD,24,1341.6,1460.5,2028.4,1329.5,1846.6,1444.2,2005.8,0.702,1.086,1.0,1.2,2022,3672,13452.4098744,5.8530744,133.5,12305.995200000001,73.66,16005.7942700431
12240,0.344,19.364,21.01,44135.364,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,9.3,EXT ML,94,N,N,5.97,136.652,08:36,6.493,CMFL,1025,65000,E.R. WELD,24,1341.6,1367.3,1899.0,1223.2,1698.8,1426.2,1980.8,0.75,1.023,1.0,1.2,2022,3673,13452.4589472,5.902147200000001,291.0,12305.995200000001,91.44,16005.84292472641
12240,0.344,19.403,20.971,44135.404,Metal Loss,External,36.0,0.124,51.0,GENE,20.0,,,,15.6,EXT ML,94,N,N,5.97,136.654,08:36,37.071,CMFL,1025,65000,E.R. WELD,24,1341.6,1155.8,1605.3,981.3,1362.9,1338.8,1859.5,0.887,0.866,1.0,1.2,2022,3674,13452.4711392,5.9140344,74.0,12305.995200000001,167.64,16005.855012846489
12240,0.344,19.872,20.502,44135.873,Metal Loss,External,11.0,0.038,26.0,GENE,20.0,,,,2.8,EXT ML,94,N,N,5.97,136.687,08:36,7.33,CMFL,1025,65000,E.R. WELD,24,1341.6,1516.4,2106.1,1462.1,2030.7,1510.3,2097.6,0.676,1.13,1.0,1.2,2022,3675,13452.6140904,6.0569856,223.0,12305.995200000001,73.66,16005.996746054394
12240,0.344,20.43,19.944,44136.43,Metal Loss,External,16.0,0.055,31.0,PITT,20.0,,,,1.2,EXT ML,94,N,N,5.97,136.725,08:36,6.702,CMFL,1025,65000,E.R. WELD,24,1341.6,1535.2,2132.2,1519.6,2110.6,1532.5,2128.5,0.668,1.144,0.6,1.2,2022,3676,13452.783864,6.227064,289.5,12305.995200000001,17.779999999999998,16006.16507312647
12240,0.344,20.951,19.423,44136.952,Metal Loss,External,27.0,0.093,42.0,GENE,20.0,,,,8.9,EXT ML,94,N,N,5.97,136.761,08:36,36.442,CMFL,1025,65000,E.R. WELD,24,1341.6,1305.6,1813.3,1155.2,1604.4,1400.6,1945.3,0.785,0.976,1.0,1.2,2022,3677,13452.9429696,6.3858648,77.5,12305.995200000001,121.91999999999999,16006.322823093478
12240,0.344,21.332,19.042,44137.333,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,5.0,EXT ML,94,N,N,5.97,136.787,08:36,6.493,CMFL,1025,65000,E.R. WELD,24,1341.6,1436.6,1995.2,1327.0,1843.1,1414.5,1964.5,0.714,1.069,1.0,1.2,2022,3678,13453.059098400001,6.5019936000000005,289.0,12305.995200000001,38.099999999999994,16006.437962437214
12240,0.344,23.061,17.313,44139.062,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,7.0,EXT ML,94,N,N,5.97,136.906,08:36,30.997,CMFL,1025,65000,E.R. WELD,24,1341.6,1402.6,1948.1,1270.9,1765.2,1435.1,1993.2,0.731,1.046,1.0,1.2,2022,3679,13453.5860976,7.0289928,106.5,12305.995200000001,63.5,16006.960471427554
12240,0.344,23.428,16.946,44139.429,Metal Loss,External,20.0,0.069,35.0,PITT,20.0,,,,0.9,EXT ML ( NEAR SW ),94,N,N,5.97,136.932,08:36,0.628,CMFL,1025,65000,E.R. WELD,24,1341.6,1538.1,2136.3,1527.1,2121.0,1536.0,2133.3,0.666,1.146,0.6,1.2,2022,3680,13453.697959199999,7.1408544,254.5,12305.995200000001,33.019999999999996,16007.071379929263
12240,0.344,23.77,16.604,44139.77,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,1.6,EXT ML ( NEAR SW ),94,N,N,5.97,136.955,08:36,1.466,CMFL,1025,65000,E.R. WELD,24,1341.6,1523.7,2116.3,1497.6,2080.1,1518.6,2109.1,0.673,1.136,1.0,1.2,2022,3681,13453.801895999999,7.245096,251.0,12305.995200000001,48.26,16007.17443115292
12240,0.344,23.96,16.414,44139.961,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,2.8,EXT ML,94,N,N,5.97,136.968,08:36,30.788,CMFL,1025,65000,E.R. WELD,24,1341.6,1481.8,2058.1,1418.4,1970.1,1468.4,2039.5,0.692,1.104,1.0,1.2,2022,3682,13453.860112800001,7.303008000000001,116.0,12305.995200000001,93.98,16007.232151926291
12240,0.344,24.331,16.043,44140.331,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,1.6,EXT ML ( NEAR SW ),94,N,N,5.97,136.994,08:36,1.047,CMFL,1025,65000,E.R. WELD,24,1341.6,1517.7,2107.9,1489.1,2068.2,1511.0,2098.6,0.675,1.131,1.0,1.2,2022,3683,13453.9728888,7.4160888,253.0,12305.995200000001,48.26,16007.343967037006
12240,0.344,24.436,15.938,44140.436,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,2.2,EXT ML,94,N,N,5.97,137.001,08:36,30.997,CMFL,1025,65000,E.R. WELD,24,1341.6,1521.8,2113.7,1483.9,2060.9,1516.7,2106.5,0.674,1.135,1.0,1.2,2022,3684,13454.004892800001,7.4480928,109.5,12305.995200000001,43.18,16007.375698352209
12240,0.344,24.639,15.735,44140.64,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,1.5,EXT ML ( NEAR SW ),94,N,N,5.97,137.015,08:36,1.047,CMFL,1025,65000,E.R. WELD,24,1341.6,1522.0,2114.0,1496.2,2078.1,1516.3,2106.0,0.674,1.134,1.0,1.2,2022,3685,13454.067072,7.5099672,253.0,12305.995200000001,43.18,16007.437347764602
12240,0.344,24.852,15.522,44140.853,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,1.9,EXT ML,94,N,N,5.97,137.03,08:36,30.159,CMFL,1025,65000,E.R. WELD,24,1341.6,1525.0,2118.1,1492.9,2073.4,1520.4,2111.6,0.672,1.137,1.0,1.2,2022,3686,13454.1319944,7.5748896000000006,113.5,12305.995200000001,48.26,16007.501717004014
12240,0.344,24.993,15.381,44140.994,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,5.0,EXT ML,94,N,N,5.97,137.039,08:36,4.398,CMFL,1025,65000,E.R. WELD,24,1341.6,1461.6,2030.0,1357.6,1885.6,1445.2,2007.2,0.701,1.089,1.0,1.2,2022,3687,13454.1749712,7.6178664,236.0,12305.995200000001,60.959999999999994,16007.544327627287
12240,0.344,25.466,14.908,44141.467,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,2.4,EXT ML,94,N,N,5.97,137.072,08:36,30.369,CMFL,1025,65000,E.R. WELD,24,1341.6,1514.4,2103.4,1470.3,2042.1,1507.7,2094.1,0.677,1.129,1.0,1.2,2022,3688,13454.319141599999,7.762036800000001,113.0,12305.995200000001,48.26,16007.687269647198
12240,0.344,26.23,14.144,44142.231,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,3.0,EXT ML,94,N,N,5.97,137.125,08:36,3.142,CMFL,1025,65000,E.R. WELD,24,1341.6,1507.2,2093.4,1447.0,2009.7,1499.2,2082.3,0.68,1.123,1.0,1.2,2022,3689,13454.552008800001,7.994904000000001,243.0,12305.995200000001,50.8,16007.918152740678
12240,0.344,26.726,13.648,44142.726,Metal Loss,External,35.0,0.12,50.0,GENE,20.0,,,,1.8,EXT ML,94,N,N,5.97,137.159,08:36,9.844,CMFL,1025,65000,E.R. WELD,24,1341.6,1482.1,2058.5,1436.4,1995.0,1465.2,2035.0,0.692,1.105,1.0,1.2,2022,3690,13454.7028848,8.1460848,304.5,12305.995200000001,50.8,16008.067743226633
12240,0.344,26.932,13.442,44142.933,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,2.7,EXT ML,94,N,N,5.97,137.173,08:36,26.599,CMFL,1025,65000,E.R. WELD,24,1341.6,1509.8,2096.9,1455.3,2021.2,1502.2,2086.4,0.679,1.124,1.0,1.2,2022,3691,13454.7659784,8.2088736,130.5,12305.995200000001,60.959999999999994,16008.130299248032
12240,0.344,27.497,12.877,44143.497,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,5.6,EXT ML,94,N,N,5.97,137.212,08:36,26.389,CMFL,1025,65000,E.R. WELD,24,1341.6,1459.7,2027.4,1347.7,1871.8,1442.9,2004.0,0.702,1.087,1.0,1.2,2022,3692,13454.937885600002,8.3810856,136.5,12305.995200000001,71.11999999999999,16008.300741741125
12240,0.344,,,44144.367,Field Bend,,,,,,,,,,,BEND-COLD UNDER,94,,,5.97,137.272,08:36,,CMFL,1025,65000,E.R. WELD,24,1341.6,,,,,,,,,,,2022,3693,13455.2030616,,,12305.995200000001,,16008.563658352801
12240,0.344,32.011,8.363,44148.012,Metal Loss,External,34.0,0.117,49.0,GENE,20.0,,,,26.4,EXT ML,94,N,N,5.97,137.523,08:36,24.504,CMFL,1025,65000,E.R. WELD,24,1341.6,1157.4,1607.6,970.7,1348.2,1336.4,1856.2,0.886,0.862,1.0,1.2,2022,3694,13456.3140576,9.7569528,127.0,12305.995200000001,172.72,16009.665188294844
12240,0.344,32.723,7.651,44148.724,Metal Loss,External,18.0,0.062,33.0,AXGR,20.0,,,,2.8,EXT ML,94,N,N,5.97,137.572,08:36,23.038,CMFL,1025,65000,E.R. WELD,24,1341.6,1494.6,2075.9,1434.5,1992.3,1483.7,2060.6,0.686,1.113,1.0,1.2,2022,3695,13456.5310752,9.9739704,148.0,12305.995200000001,15.239999999999998,16009.88035683222
12240,0.344,32.999,7.375,44148.999,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,2.4,EXT ML,94,N,N,5.97,137.591,08:36,5.655,CMFL,1025,65000,E.R. WELD,24,1341.6,1515.5,2104.8,1470.3,2042.1,1513.9,2102.7,0.676,1.129,0.6,1.2,2022,3696,13456.614895200002,10.0580952,229.5,12305.995200000001,33.019999999999996,16009.963462657754
12240,0.344,33.451,6.923,44149.452,Metal Loss,External,28.0,0.096,43.0,GENE,20.0,,,,1.3,EXT ML,94,N,N,5.97,137.622,08:36,7.33,CMFL,1025,65000,E.R. WELD,24,1341.6,1518.5,2109.0,1494.8,2076.1,1511.4,2099.1,0.675,1.132,1.0,1.2,2022,3697,13456.7529696,10.1958648,223.0,12305.995200000001,35.559999999999995,16010.100360617627
12240,0.344,34.062,6.312,44150.062,Metal Loss,External,28.0,0.096,43.0,GENE,20.0,,,,2.9,EXT ML,94,N,N,5.97,137.664,08:36,3.56,CMFL,1025,65000,E.R. WELD,24,1341.6,1450.7,2014.8,1374.2,1908.7,1429.8,1985.8,0.707,1.08,1.0,1.2,2022,3698,13456.938897600001,10.3820976,241.5,12305.995200000001,40.64,16010.284704448806
12240,0.344,34.469,5.906,44150.469,Metal Loss,External,20.0,0.069,35.0,PITT,20.0,,,,1.0,EXT ML,94,N,N,5.97,137.692,08:36,28.484,CMFL,1025,65000,E.R. WELD,24,1341.6,1536.4,2134.0,1523.8,2116.3,1533.9,2130.5,0.667,1.145,0.6,1.2,2022,3699,13457.0629512,10.506151200000001,122.0,12305.995200000001,45.72,16010.407701070591
12240,0.344,34.688,5.686,44150.689,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,2.7,EXT ML,94,N,N,5.97,137.707,08:36,3.77,CMFL,1025,65000,E.R. WELD,24,1341.6,1474.5,2047.9,1409.0,1957.0,1464.0,2033.4,0.695,1.098,1.0,1.2,2022,3700,13457.1300072,10.572902400000002,240.5,12305.995200000001,35.559999999999995,16010.474185731015
12240,0.344,35.203,5.171,44151.204,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,2.8,EXT ML,94,N,N,5.97,137.742,08:36,3.77,CMFL,1025,65000,E.R. WELD,24,1341.6,1469.0,2040.2,1403.8,1949.7,1460.0,2027.8,0.698,1.096,1.0,1.2,2022,3701,13457.2869792,10.729874400000002,240.5,12305.995200000001,40.64,16010.62982027701
